Date,Sentiment_Score,Category,Era,Source
1998-12-01,0.19818065373053778,Positive,Real Estate Mogul,Historical Archive
1998-12-08,0.42969553800410853,Positive,Real Estate Mogul,Historical Archive
1998-12-15,0.046028394853560056,Neutral,Real Estate Mogul,Historical Archive
1998-12-22,0.24324949560219214,Positive,Real Estate Mogul,Historical Archive
1998-12-29,0.1474329935396851,Positive,Real Estate Mogul,Historical Archive
1999-01-05,0.19540483064704994,Positive,Real Estate Mogul,Historical Archive
1999-01-12,0.10006344813328569,Positive,Real Estate Mogul,Historical Archive
1999-01-19,0.14424599898894228,Positive,Real Estate Mogul,Historical Archive
1999-01-26,0.2420796191014207,Positive,Real Estate Mogul,Historical Archive
1999-02-02,0.3512149456534513,Positive,Real Estate Mogul,Historical Archive
1999-02-09,0.24807839293560624,Positive,Real Estate Mogul,Historical Archive
1999-02-16,0.15352526808663391,Positive,Real Estate Mogul,Historical Archive
1999-02-23,0.1983181043571408,Positive,Real Estate Mogul,Historical Archive
1999-03-02,0.3288245047171976,Positive,Real Estate Mogul,Historical Archive
1999-03-09,0.270469742243172,Positive,Real Estate Mogul,Historical Archive
1999-03-16,0.2914088565425073,Positive,Real Estate Mogul,Historical Archive
1999-03-23,0.2754223658709044,Positive,Real Estate Mogul,Historical Archive
1999-03-30,0.2543808970964969,Positive,Real Estate Mogul,Historical Archive
1999-04-06,0.18921004661235402,Positive,Real Estate Mogul,Historical Archive
1999-04-13,0.3217944977502647,Positive,Real Estate Mogul,Historical Archive
1999-04-20,0.13989468508118186,Positive,Real Estate Mogul,Historical Archive
1999-04-27,0.12984767603545624,Positive,Real Estate Mogul,Historical Archive
1999-05-04,-0.020746591794368108,Neutral,Real Estate Mogul,Historical Archive
1999-05-11,0.2060505471605763,Positive,Real Estate Mogul,Historical Archive
1999-05-18,0.11887810632398606,Positive,Real Estate Mogul,Historical Archive
1999-05-25,0.16583972264188018,Positive,Real Estate Mogul,Historical Archive
1999-06-01,0.1996795863174677,Positive,Real Estate Mogul,Historical Archive
1999-06-08,0.11722135462808096,Positive,Real Estate Mogul,Historical Archive
1999-06-15,0.14568625721230943,Positive,Real Estate Mogul,Historical Archive
1999-06-22,0.20293486060246088,Positive,Real Estate Mogul,Historical Archive
1999-06-29,0.3126438700823312,Positive,Real Estate Mogul,Historical Archive
1999-07-06,0.22945142710288718,Positive,Real Estate Mogul,Historical Archive
1999-07-13,0.335989748478197,Positive,Real Estate Mogul,Historical Archive
1999-07-20,0.1791172198286863,Positive,Real Estate Mogul,Historical Archive
1999-07-27,0.19195801594226358,Positive,Real Estate Mogul,Historical Archive
1999-08-03,0.1571134239843172,Positive,Real Estate Mogul,Historical Archive
1999-08-10,0.2623942661487774,Positive,Real Estate Mogul,Historical Archive
1999-08-17,0.19564698955935894,Positive,Real Estate Mogul,Historical Archive
1999-08-24,0.23452125228488388,Positive,Real Estate Mogul,Historical Archive
1999-08-31,0.2751665286283955,Positive,Real Estate Mogul,Historical Archive
1999-09-07,-0.01793144629225099,Neutral,Real Estate Mogul,Historical Archive
1999-09-14,0.3200961043109871,Positive,Real Estate Mogul,Historical Archive
1999-09-21,0.1310502574649806,Positive,Real Estate Mogul,Historical Archive
1999-09-28,0.0465541535408448,Neutral,Real Estate Mogul,Historical Archive
1999-10-05,0.04167010321608994,Neutral,Real Estate Mogul,Historical Archive
1999-10-12,0.18710716917816017,Positive,Real Estate Mogul,Historical Archive
1999-10-19,0.2551512211307898,Positive,Real Estate Mogul,Historical Archive
1999-10-26,0.09029585546262815,Positive,Real Estate Mogul,Historical Archive
1999-11-02,0.09080864584180055,Positive,Real Estate Mogul,Historical Archive
1999-11-09,0.16980979144337544,Positive,Real Estate Mogul,Historical Archive
1999-11-16,0.43878474468516454,Positive,Real Estate Mogul,Historical Archive
1999-11-23,0.09854346521872602,Positive,Real Estate Mogul,Historical Archive
1999-11-30,0.2743824243822439,Positive,Real Estate Mogul,Historical Archive
1999-12-07,0.04035683721118902,Neutral,Real Estate Mogul,Historical Archive
1999-12-14,0.16782255389291395,Positive,Real Estate Mogul,Historical Archive
1999-12-21,0.057699848152383576,Positive,Real Estate Mogul,Historical Archive
1999-12-28,0.31848784512309747,Positive,Real Estate Mogul,Historical Archive
2000-01-04,0.15938758689434016,Positive,Real Estate Mogul,Historical Archive
2000-01-11,0.29502714803067787,Positive,Real Estate Mogul,Historical Archive
2000-01-18,0.3467884127175076,Positive,Real Estate Mogul,Historical Archive
2000-01-25,0.10685247673436055,Positive,Real Estate Mogul,Historical Archive
2000-02-01,0.16948373649548676,Positive,Real Estate Mogul,Historical Archive
2000-02-08,0.309450306852298,Positive,Real Estate Mogul,Historical Archive
2000-02-15,0.03366007416585459,Neutral,Real Estate Mogul,Historical Archive
2000-02-22,0.11016938709100771,Positive,Real Estate Mogul,Historical Archive
2000-02-29,0.1415952439833631,Positive,Real Estate Mogul,Historical Archive
2000-03-07,0.3117697881637899,Positive,Real Estate Mogul,Historical Archive
2000-03-14,0.05703606902250652,Positive,Real Estate Mogul,Historical Archive
2000-03-21,0.23340335417581914,Positive,Real Estate Mogul,Historical Archive
2000-03-28,0.265159208791288,Positive,Real Estate Mogul,Historical Archive
2000-04-04,-0.05960683551615703,Negative,Real Estate Mogul,Historical Archive
2000-04-11,0.15979121450184872,Positive,Real Estate Mogul,Historical Archive
2000-04-18,0.2969058537973414,Positive,Real Estate Mogul,Historical Archive
2000-04-25,0.26478937940436154,Positive,Real Estate Mogul,Historical Archive
2000-05-02,0.16675371332089395,Positive,Real Estate Mogul,Historical Archive
2000-05-09,0.14311825162480277,Positive,Real Estate Mogul,Historical Archive
2000-05-16,0.18388086394774775,Positive,Real Estate Mogul,Historical Archive
2000-05-23,0.07763313561511087,Positive,Real Estate Mogul,Historical Archive
2000-05-30,0.14831213932076343,Positive,Real Estate Mogul,Historical Archive
2000-06-06,0.21480980214543527,Positive,Real Estate Mogul,Historical Archive
2000-06-13,0.21925338750218587,Positive,Real Estate Mogul,Historical Archive
2000-06-20,0.14533296447585675,Positive,Real Estate Mogul,Historical Archive
2000-06-27,0.13628710609883443,Positive,Real Estate Mogul,Historical Archive
2000-07-04,-0.001058186585105203,Neutral,Real Estate Mogul,Historical Archive
2000-07-11,0.21434035013809147,Positive,Real Estate Mogul,Historical Archive
2000-07-18,0.1927706074212487,Positive,Real Estate Mogul,Historical Archive
2000-07-25,0.3662900621750552,Positive,Real Estate Mogul,Historical Archive
2000-08-01,0.08906011704851705,Positive,Real Estate Mogul,Historical Archive
2000-08-08,0.3219071208639047,Positive,Real Estate Mogul,Historical Archive
2000-08-15,0.27274205122852413,Positive,Real Estate Mogul,Historical Archive
2000-08-22,0.09083057539108835,Positive,Real Estate Mogul,Historical Archive
2000-08-29,0.1930354191394145,Positive,Real Estate Mogul,Historical Archive
2000-09-05,0.09519115642937787,Positive,Real Estate Mogul,Historical Archive
2000-09-12,0.13670529409720406,Positive,Real Estate Mogul,Historical Archive
2000-09-19,0.22191750092386786,Positive,Real Estate Mogul,Historical Archive
2000-09-26,0.16302085974887429,Positive,Real Estate Mogul,Historical Archive
2000-10-03,0.10523146441859671,Positive,Real Estate Mogul,Historical Archive
2000-10-10,0.01089902658092165,Neutral,Real Estate Mogul,Historical Archive
2000-10-17,0.23431173411931377,Positive,Real Estate Mogul,Historical Archive
2000-10-24,0.16536856777237166,Positive,Real Estate Mogul,Historical Archive
2000-10-31,0.10287014561072813,Positive,Real Estate Mogul,Historical Archive
2000-11-07,0.205036701326384,Positive,Real Estate Mogul,Historical Archive
2000-11-14,0.23883836953352716,Positive,Real Estate Mogul,Historical Archive
2000-11-21,0.19273892592500794,Positive,Real Estate Mogul,Historical Archive
2000-11-28,0.29434470215267133,Positive,Real Estate Mogul,Historical Archive
2000-12-05,0.2726268761968865,Positive,Real Estate Mogul,Historical Archive
2000-12-12,0.09927855122999074,Positive,Real Estate Mogul,Historical Archive
2000-12-19,0.12236218323426229,Positive,Real Estate Mogul,Historical Archive
2000-12-26,0.17586570069445262,Positive,Real Estate Mogul,Historical Archive
2001-01-02,0.27388438242534086,Positive,Real Estate Mogul,Historical Archive
2001-01-09,0.07641887267380132,Positive,Real Estate Mogul,Historical Archive
2001-01-16,0.14430190721702582,Positive,Real Estate Mogul,Historical Archive
2001-01-23,0.2175898344417017,Positive,Real Estate Mogul,Historical Archive
2001-01-30,0.18496439045389695,Positive,Real Estate Mogul,Historical Archive
2001-02-06,0.24157340792197596,Positive,Real Estate Mogul,Historical Archive
2001-02-13,0.23070761537097595,Positive,Real Estate Mogul,Historical Archive
2001-02-20,0.1716305024519515,Positive,Real Estate Mogul,Historical Archive
2001-02-27,0.3446171561924612,Positive,Real Estate Mogul,Historical Archive
2001-03-06,0.1324764315911596,Positive,Real Estate Mogul,Historical Archive
2001-03-13,0.23925675334458546,Positive,Real Estate Mogul,Historical Archive
2001-03-20,0.31703529480344034,Positive,Real Estate Mogul,Historical Archive
2001-03-27,0.3145963201772338,Positive,Real Estate Mogul,Historical Archive
2001-04-03,0.1640563892785007,Positive,Real Estate Mogul,Historical Archive
2001-04-10,0.17217282912311005,Positive,Real Estate Mogul,Historical Archive
2001-04-17,0.27516357977215117,Positive,Real Estate Mogul,Historical Archive
2001-04-24,0.13716202874751696,Positive,Real Estate Mogul,Historical Archive
2001-05-01,0.19656560583693877,Positive,Real Estate Mogul,Historical Archive
2001-05-08,0.133372391261541,Positive,Real Estate Mogul,Historical Archive
2001-05-15,0.16130899459768705,Positive,Real Estate Mogul,Historical Archive
2001-05-22,0.3509383171212932,Positive,Real Estate Mogul,Historical Archive
2001-05-29,0.2435190354961718,Positive,Real Estate Mogul,Historical Archive
2001-06-05,0.24640831796196142,Positive,Real Estate Mogul,Historical Archive
2001-06-12,0.04144936056752804,Neutral,Real Estate Mogul,Historical Archive
2001-06-19,0.4196782749521574,Positive,Real Estate Mogul,Historical Archive
2001-06-26,0.14004088136536508,Positive,Real Estate Mogul,Historical Archive
2001-07-03,0.16377629077051778,Positive,Real Estate Mogul,Historical Archive
2001-07-10,0.02375987622220005,Neutral,Real Estate Mogul,Historical Archive
2001-07-17,0.19829012553161593,Positive,Real Estate Mogul,Historical Archive
2001-07-24,0.04403552552587606,Neutral,Real Estate Mogul,Historical Archive
2001-07-31,0.24951376901637967,Positive,Real Estate Mogul,Historical Archive
2001-08-07,0.21337566157817836,Positive,Real Estate Mogul,Historical Archive
2001-08-14,0.15549176452958618,Positive,Real Estate Mogul,Historical Archive
2001-08-21,0.29467083767097946,Positive,Real Estate Mogul,Historical Archive
2001-08-28,0.2549873116016535,Positive,Real Estate Mogul,Historical Archive
2001-09-04,0.2362743632081932,Positive,Real Estate Mogul,Historical Archive
2001-09-11,0.13922970117687328,Positive,Real Estate Mogul,Historical Archive
2001-09-18,0.08080142953604207,Positive,Real Estate Mogul,Historical Archive
2001-09-25,0.16724827173331938,Positive,Real Estate Mogul,Historical Archive
2001-10-02,0.17632437831231637,Positive,Real Estate Mogul,Historical Archive
2001-10-09,0.19549481745871108,Positive,Real Estate Mogul,Historical Archive
2001-10-16,0.2126210647300228,Positive,Real Estate Mogul,Historical Archive
2001-10-23,0.14305632223866954,Positive,Real Estate Mogul,Historical Archive
2001-10-30,0.19363715941834156,Positive,Real Estate Mogul,Historical Archive
2001-11-06,0.062441835397164164,Positive,Real Estate Mogul,Historical Archive
2001-11-13,0.10582068055949717,Positive,Real Estate Mogul,Historical Archive
2001-11-20,0.35030177054595235,Positive,Real Estate Mogul,Historical Archive
2001-11-27,0.2488868169379016,Positive,Real Estate Mogul,Historical Archive
2001-12-04,0.2052774932109005,Positive,Real Estate Mogul,Historical Archive
2001-12-11,0.3442381361447653,Positive,Real Estate Mogul,Historical Archive
2001-12-18,0.26858840141073015,Positive,Real Estate Mogul,Historical Archive
2001-12-25,0.2594468500451407,Positive,Real Estate Mogul,Historical Archive
2002-01-01,0.1663890068153914,Positive,Real Estate Mogul,Historical Archive
2002-01-08,0.041531085395630385,Neutral,Real Estate Mogul,Historical Archive
2002-01-15,0.110644973776154,Positive,Real Estate Mogul,Historical Archive
2002-01-22,0.11722910181028579,Positive,Real Estate Mogul,Historical Archive
2002-01-29,0.23674431859198877,Positive,Real Estate Mogul,Historical Archive
2002-02-05,-0.006835651392347375,Neutral,Real Estate Mogul,Historical Archive
2002-02-12,0.33464893449016636,Positive,Real Estate Mogul,Historical Archive
2002-02-19,0.14274692461428667,Positive,Real Estate Mogul,Historical Archive
2002-02-26,0.2497689461134045,Positive,Real Estate Mogul,Historical Archive
2002-03-05,0.20261773922280754,Positive,Real Estate Mogul,Historical Archive
2002-03-12,0.3546820532558615,Positive,Real Estate Mogul,Historical Archive
2002-03-19,0.11040740063966838,Positive,Real Estate Mogul,Historical Archive
2002-03-26,0.2323262471630717,Positive,Real Estate Mogul,Historical Archive
2002-04-02,0.05091556756708135,Positive,Real Estate Mogul,Historical Archive
2002-04-09,0.07589440926489402,Positive,Real Estate Mogul,Historical Archive
2002-04-16,0.06253515002794766,Positive,Real Estate Mogul,Historical Archive
2002-04-23,0.2676505274093177,Positive,Real Estate Mogul,Historical Archive
2002-04-30,0.254071479194225,Positive,Real Estate Mogul,Historical Archive
2002-05-07,0.008999948619976245,Neutral,Real Estate Mogul,Historical Archive
2002-05-14,0.530643193606628,Positive,Real Estate Mogul,Historical Archive
2002-05-21,0.2634937397688389,Positive,Real Estate Mogul,Historical Archive
2002-05-28,0.26945203085740504,Positive,Real Estate Mogul,Historical Archive
2002-06-04,0.2360072154622748,Positive,Real Estate Mogul,Historical Archive
2002-06-11,-0.09141866837590606,Negative,Real Estate Mogul,Historical Archive
2002-06-18,0.021842284874625417,Neutral,Real Estate Mogul,Historical Archive
2002-06-25,0.04981779926118468,Neutral,Real Estate Mogul,Historical Archive
2002-07-02,0.272081579619726,Positive,Real Estate Mogul,Historical Archive
2002-07-09,0.25627599221510605,Positive,Real Estate Mogul,Historical Archive
2002-07-16,0.19887721207779335,Positive,Real Estate Mogul,Historical Archive
2002-07-23,0.26062431304302597,Positive,Real Estate Mogul,Historical Archive
2002-07-30,0.17387390519458104,Positive,Real Estate Mogul,Historical Archive
2002-08-06,0.26545563339521566,Positive,Real Estate Mogul,Historical Archive
2002-08-13,0.25321528115510555,Positive,Real Estate Mogul,Historical Archive
2002-08-20,0.24470192313208178,Positive,Real Estate Mogul,Historical Archive
2002-08-27,0.19841872221182086,Positive,Real Estate Mogul,Historical Archive
2002-09-03,0.24626759085184524,Positive,Real Estate Mogul,Historical Archive
2002-09-10,0.04114667674753175,Neutral,Real Estate Mogul,Historical Archive
2002-09-17,0.3329394801220761,Positive,Real Estate Mogul,Historical Archive
2002-09-24,0.20428766685722397,Positive,Real Estate Mogul,Historical Archive
2002-10-01,0.22579375072176405,Positive,Real Estate Mogul,Historical Archive
2002-10-08,0.2959200919243239,Positive,Real Estate Mogul,Historical Archive
2002-10-15,0.1446444208570309,Positive,Real Estate Mogul,Historical Archive
2002-10-22,0.34304929884116264,Positive,Real Estate Mogul,Historical Archive
2002-10-29,0.1094435590807426,Positive,Real Estate Mogul,Historical Archive
2002-11-05,0.2047686046086839,Positive,Real Estate Mogul,Historical Archive
2002-11-12,0.24847880440745232,Positive,Real Estate Mogul,Historical Archive
2002-11-19,0.21609938736869044,Positive,Real Estate Mogul,Historical Archive
2002-11-26,0.3475899611919696,Positive,Real Estate Mogul,Historical Archive
2002-12-03,0.33174393651740186,Positive,Real Estate Mogul,Historical Archive
2002-12-10,0.1873582559756062,Positive,Real Estate Mogul,Historical Archive
